transaction_id,timestamp,amount,transaction_type,subject,description,status,country
8176,2023-04-14 08:49:36,429.19,prelievo,Gregory Moreno,View stage oil.,autorizzata,Lao People's Democratic Republic
9176,2023-06-27 22:42:42,224.46,acquisto,Alan Smith,Training great bill catch answer economy.,sospetta,Portugal
6247,2023-03-05 22:30:03,38.48,acquisto,Sabrina Davis,Century lead animal guess town particularly result.,autorizzata,Isle of Man
7866,2023-02-23 08:57:07,209.37,acquisto,Dana Morris,Find pass media.,autorizzata,Iran
4976,2023-05-30 00:13:13,870.14,prelievo,Stacey Underwood,While at kind world service.,sospetta,Greece
7212,2023-02-16 18:48:26,671.17,prelievo,Walter Jones,Whether call while agreement view.,autorizzata,Syrian Arab Republic
2384,2023-03-01 06:36:14,682.25,acquisto,Sarah Nelson,Under effect draw detail place floor address.,autorizzata,Brunei Darussalam
3692,2023-08-04 09:57:01,186.12,acquisto,Edwin Simon,Outside medical new across financial big.,autorizzata,Zambia
9942,2023-03-07 10:43:39,770.9,acquisto,Christopher Meyers,Realize choose scientist.,sospetta,Poland
1793,2023-04-15 20:13:41,198.46,trasferimento,Christine Young,Example area wide second usually.,autorizzata,Nigeria
4613,2023-04-03 03:32:51,778.19,acquisto,Steven Larson,Article response one also law.,autorizzata,Bahrain
9078,2023-06-15 22:00:32,591.25,trasferimento,Dakota Craig,Since run as himself plant.,autorizzata,Guam
1844,2023-01-05 13:16:45,932.7,trasferimento,Charles Allen,Daughter six quickly whom realize movement American.,autorizzata,Guatemala
7855,2023-08-04 14:09:12,891.66,trasferimento,Rachel Wright MD,Again local right then indicate.,autorizzata,Svalbard & Jan Mayen Islands
8625,2023-07-25 12:51:00,278.8,acquisto,Christopher Carter,Range indicate large city.,autorizzata,French Polynesia
1914,2023-03-20 16:04:14,99.04,prelievo,Erica Moore,Southern how person produce glass specific since.,autorizzata,Canada
6756,2023-04-22 03:47:53,760.58,trasferimento,Kevin Jones,Peace seem trial kind current respond race.,autorizzata,Saint Lucia
3483,2023-08-13 14:50:17,96.86,acquisto,James Brown,Right guess suggest wife sort international prove customer.,autorizzata,Sri Lanka
1322,2023-04-15 17:40:11,190.1,prelievo,Chad Morales,Health weight space pretty indeed life add.,autorizzata,Congo
9369,2023-03-01 14:08:15,931.49,prelievo,Mackenzie Nichols,Site decade home citizen exactly here to.,autorizzata,Rwanda
5849,2023-02-23 11:02:25,22.59,trasferimento,Richard Bell,Pay lay after sure executive claim task.,autorizzata,Martinique
6695,2023-05-02 07:32:31,224.89,trasferimento,Barry Jones,After or practice keep.,autorizzata,Anguilla
1448,2023-05-11 08:36:30,565.49,prelievo,Mary Holmes,Poor design Mrs.,autorizzata,Kiribati
8840,2023-05-23 14:16:28,607.92,prelievo,Theresa Moore,Man recently later site.,autorizzata,Korea
2329,2023-04-15 14:20:49,546.29,acquisto,Robert Braun,Feel tend risk increase knowledge environmental arrive.,autorizzata,Saint Lucia
2833,2023-04-14 03:22:43,354.81,trasferimento,Jonathan Bridges,Here bag position.,autorizzata,Macao
4026,2023-05-11 22:50:02,534.96,trasferimento,Hunter Hernandez,It ok contain fall also too.,autorizzata,Chile
1362,2023-04-10 19:18:33,793.77,prelievo,James Welch,Food talk room know purpose resource.,autorizzata,Monaco
6788,2023-06-02 02:41:40,967.94,acquisto,Tracy Carter,People man later he.,autorizzata,Saint Pierre and Miquelon
6754,2023-01-02 06:39:16,992.03,acquisto,Lisa Wright,Blue can we act.,autorizzata,Taiwan
5387,2023-08-17 21:35:14,616.94,prelievo,Sherri Wright,Speech table section daughter phone.,autorizzata,Peru
4314,2023-03-12 05:15:54,474.49,acquisto,Eric Mccoy,Word how if its.,autorizzata,Korea
6098,2023-04-29 01:45:58,648.95,trasferimento,Sarah Cobb,Alone eye alone successful recently receive office throughout.,autorizzata,Reunion
4365,2023-04-20 05:02:18,782.81,prelievo,Scott Roman,Test behind hold news capital future.,autorizzata,Hong Kong
4642,2023-04-03 04:36:33,757.62,acquisto,Ann Singh,Contain three building history room write section decide.,autorizzata,Kazakhstan
8708,2023-08-23 18:36:34,644.67,trasferimento,Donna Fowler,At language expert finish.,autorizzata,Guinea
1121,2023-07-23 08:47:10,618.22,prelievo,Thomas Soto,Director test into look cell music cultural raise.,autorizzata,Zambia
2232,2023-06-19 20:17:37,598.69,prelievo,Amanda Aguirre,Defense move southern grow seek bank.,autorizzata,Tokelau
9170,2023-05-06 09:10:14,736.96,trasferimento,Carrie King,Peace whose first television.,sospetta,Bulgaria
6971,2023-04-12 17:29:15,266.41,acquisto,Emily Schwartz,Information ok heart until church simply girl fly.,autorizzata,Antarctica (the territory South of 60 deg S)
5266,2023-05-29 09:21:06,377.43,acquisto,Jill Mcdowell,Get call week radio common scene describe.,autorizzata,Qatar
9032,2023-04-05 01:08:19,342.75,acquisto,Amy Parker,Author experience present down suddenly stuff south deal.,autorizzata,Tonga
7812,2023-04-07 04:34:33,764.2,trasferimento,Robert Fowler,Research soon later open foot company forget eye.,sospetta,Poland
4438,2023-02-02 07:17:24,79.35,trasferimento,Matthew Mitchell,Situation rise color describe measure point put option.,autorizzata,Saint Vincent and the Grenadines
1351,2023-06-11 21:45:04,786.47,prelievo,Teresa Chambers,Short black book voice large institution standard.,autorizzata,Tuvalu
2169,2023-04-03 10:20:07,274.6,prelievo,Michael Foley,Rate bag happy.,autorizzata,Costa Rica
8395,2023-08-06 12:37:26,48.71,trasferimento,Shawn Moore,Hotel ball analysis nation total employee.,sospetta,Croatia
3479,2023-03-29 04:46:08,767.74,trasferimento,Brandon Pace,Color situation up.,autorizzata,Micronesia
3127,2023-01-08 13:21:53,719.3,trasferimento,Victor Sanders,Effect find wait even mean must could.,autorizzata,Slovakia (Slovak Republic)
6284,2023-04-02 01:33:15,853.46,prelievo,Amber Ellis,Option best development me charge attack speech.,autorizzata,Monaco
6149,2023-06-18 11:03:42,18.84,trasferimento,Shawn Turner,Writer raise mind.,autorizzata,Mexico
2907,2023-07-18 15:50:37,829.54,trasferimento,Sarah Dennis,Play avoid of public fund local building.,autorizzata,Pakistan
1986,2023-08-04 09:49:30,664.24,trasferimento,Jay Fernandez,Country defense food resource.,autorizzata,South Africa
5443,2023-06-24 00:57:55,785.06,prelievo,Samantha Salazar,Big similar small say with baby mouth ready.,autorizzata,Montenegro
1665,2023-05-23 07:00:10,465.03,acquisto,Meghan Owen,Consumer culture rest successful eight quality us Republican.,autorizzata,Yemen
1554,2023-05-30 20:13:59,54.42,acquisto,Jacob Kramer,Police baby customer five bit building hold.,autorizzata,Montenegro
7287,2023-05-22 07:04:17,803.3,prelievo,Catherine Johnson,Mouth wish dinner notice reveal air.,sospetta,Croatia
5866,2023-07-25 06:41:50,687.81,prelievo,Joshua Baker,Everybody whose full table few mention particular.,autorizzata,Kyrgyz Republic
4218,2023-07-11 21:06:28,907.13,trasferimento,David Smith,Wear camera film protect exactly partner already.,autorizzata,Lebanon
835,2023-04-25 10:23:19,331.98,trasferimento,Andrea Gonzalez,Congress edge after travel personal thank company.,autorizzata,Benin
8217,2023-06-21 19:57:05,830.42,acquisto,Hector Shah,Manager hospital special drug outside.,autorizzata,Syrian Arab Republic
8438,2023-04-13 18:32:36,656.42,trasferimento,Brittany Hernandez,Rich measure conference health.,autorizzata,Lebanon
8116,2023-05-17 11:30:38,950.03,acquisto,Gregory Sullivan,Improve born cost.,autorizzata,Mali
71,2023-01-19 14:18:46,87.16,acquisto,Joseph Donaldson,Remember animal these expert true return.,autorizzata,Saint Pierre and Miquelon
5001,2023-06-01 07:26:51,705.32,acquisto,Ian Reynolds,Perform weight imagine seem natural.,autorizzata,Cook Islands
9388,2023-04-01 21:49:45,310.55,trasferimento,Diana Thompson,Build appear Democrat glass guy.,sospetta,Lithuania
9643,2023-01-10 01:02:38,828.76,acquisto,Maria Collins,Sense force until lose other campaign.,autorizzata,Serbia
5228,2023-01-25 10:51:31,422.39,acquisto,Stephanie Pacheco,Participant couple process imagine possible capital politics some.,autorizzata,Paraguay
514,2023-06-06 23:12:53,566.55,prelievo,Dr. Andrew Burgess,Hospital among cell staff change.,autorizzata,Seychelles
1741,2023-07-19 04:17:30,518.77,acquisto,Thomas Johnson,Sing so popular.,autorizzata,Qatar
3640,2023-04-19 15:51:19,442.22,prelievo,Cory Obrien,Us responsibility should ago.,autorizzata,Russian Federation
6450,2023-04-13 04:55:01,969.77,trasferimento,Michael Dunn,Television speech I church condition.,autorizzata,Turks and Caicos Islands
1736,2023-03-20 11:09:26,714.18,prelievo,William Ward,Perhaps administration live development far with between or.,autorizzata,Cook Islands
8107,2023-03-30 08:05:37,714.22,trasferimento,Michael Pope,Under summer camera machine unit lead machine.,autorizzata,Nicaragua
6436,2023-02-26 03:29:08,158.21,acquisto,Mary Ruiz,School fear position result bag.,autorizzata,Wallis and Futuna
4940,2023-01-01 21:39:06,254.96,trasferimento,Jacob Clayton,Source care likely coach.,autorizzata,Bosnia and Herzegovina
4296,2023-04-01 21:18:19,444.97,acquisto,Brittany Rios,Than become western skill.,autorizzata,North Macedonia
342,2023-01-20 22:20:53,141.22,trasferimento,Alan Taylor,Campaign according writer direction.,sospetta,Netherlands
8505,2023-07-25 03:44:44,463.16,trasferimento,Kelsey Collins,Face institution voice matter hair.,autorizzata,Central African Republic
2620,2023-05-15 20:11:04,718.18,trasferimento,Courtney Daugherty,Compare store leader decision field sit.,autorizzata,United States of America
158,2023-04-26 04:53:30,635.67,acquisto,Austin Smith,Provide painting property area simple shoulder.,autorizzata,British Virgin Islands
3115,2023-03-21 08:06:30,41.01,prelievo,Carrie Cole,Simple party nearly bed black stage character.,autorizzata,Philippines
3504,2023-06-19 18:01:29,707.42,trasferimento,Jimmy Morton,Stock thus art every security.,autorizzata,Puerto Rico
2910,2023-05-14 17:00:39,207.23,acquisto,Sean Miller,Foot value something hit.,autorizzata,Falkland Islands (Malvinas)
1999,2023-02-08 01:13:22,781.63,acquisto,Adrian Diaz,Business agreement face water both bar time yet.,autorizzata,United States of America
2759,2023-07-02 16:53:56,297.7,trasferimento,Jennifer Meza,Court evening discover after wide much.,sospetta,Finland
1790,2023-01-17 16:26:26,887.43,trasferimento,Robert Perry,Behavior thing off fast avoid ability.,autorizzata,Cook Islands
953,2023-04-24 06:01:15,275.82,prelievo,Dr. Jose Craig,Miss impact break information foreign gas sometimes.,autorizzata,Uzbekistan
6700,2023-01-15 05:05:35,198.83,trasferimento,William Franklin,Teacher citizen improve.,autorizzata,Mauritius
9978,2023-01-24 21:50:37,461.52,prelievo,Jaime Hanna,Spring bar thousand discuss push audience occur.,autorizzata,Niger
5154,2023-04-02 00:36:39,797.1,trasferimento,Logan Leblanc,Wear across policy instead.,autorizzata,Bolivia
9701,2023-08-09 20:54:22,950.85,acquisto,Amanda Castillo,South leave physical model interesting group well.,autorizzata,Honduras
9280,2023-01-26 13:33:40,134.51,trasferimento,Jessica Jones,Seat physical feeling shake trip.,autorizzata,Afghanistan
4944,2023-01-08 06:01:15,494.65,prelievo,Rebecca Diaz,Probably plant style kitchen.,autorizzata,Iraq
9487,2023-03-29 21:22:38,281.5,prelievo,Matthew Garcia,Ability adult sport voice step.,autorizzata,Ukraine
4113,2023-02-27 06:01:07,330.65,acquisto,David Peck,Believe every discover get structure student material security.,autorizzata,Congo
9602,2023-04-21 14:12:35,416.7,trasferimento,Brittany Curry,Always include maintain.,sospetta,Finland
9196,2023-07-31 16:17:46,696.21,trasferimento,Randy Vazquez,General reason industry should trouble.,autorizzata,Guyana
3046,2023-06-03 19:09:45,783.08,trasferimento,Corey Herrera,Medical behavior maintain focus.,autorizzata,Gabon
9696,2023-05-06 01:23:49,325.23,acquisto,Michelle Armstrong,Ability church civil hundred fall subject land.,autorizzata,Western Sahara
1845,2023-06-29 22:47:21,221.8,acquisto,Jason Christensen,Sound new television power.,sospetta,Denmark
1685,2023-07-12 03:41:55,181.88,trasferimento,Dana Price,Tax often southern involve model leave report.,sospetta,Bulgaria
3350,2023-02-09 04:29:57,828.83,prelievo,Jared Powell,Us arm teach knowledge court get.,autorizzata,Australia
6624,2023-05-22 04:10:42,706.11,acquisto,Frank Valencia,Term project he usually campaign Mr.,autorizzata,Morocco
4907,2023-05-18 19:49:34,646.31,prelievo,Jessica Snyder,Wife pass civil player great herself.,autorizzata,Ecuador
9397,2023-07-31 12:12:10,204.45,acquisto,Johnny Hawkins,Season be adult church government across century enjoy.,sospetta,Luxembourg
277,2023-03-04 23:44:38,635.12,prelievo,Anna Hernandez,Health single customer law less information site.,autorizzata,Nauru
1800,2023-05-27 09:31:13,657.95,prelievo,Raymond Hoover,How fight attack seek second drop.,autorizzata,Korea
3794,2023-02-05 23:27:51,58.83,acquisto,Carl Bailey,Itself just radio court religious Mr.,autorizzata,Saint Pierre and Miquelon
5791,2023-08-10 06:52:03,529.34,acquisto,Samantha Jimenez,Team once describe environmental book a up change.,sospetta,Spain
5610,2023-04-19 08:04:34,772.48,prelievo,Madeline Shaw,Oil year consumer act church strong.,autorizzata,Saint Helena
5084,2023-07-13 17:11:18,134.17,acquisto,Brian Ballard,Level another job style senior wall performance.,autorizzata,Venezuela
1759,2023-01-28 01:41:19,900.72,acquisto,Leslie Hardy,Officer operation seek image ability.,sospetta,Netherlands
7413,2023-03-30 09:35:19,14.38,acquisto,Roy Armstrong,Last subject remember never identify.,autorizzata,Iceland
4016,2023-01-16 08:34:59,157.45,acquisto,Michael Gonzalez,Wrong set situation could keep.,sospetta,Norway
4974,2023-03-13 23:18:39,811.3,prelievo,Luis Porter,Far apply seem general open interview yet.,autorizzata,Jordan
8218,2023-06-21 12:22:25,746.77,prelievo,Christina Kline,Tree road behind at.,autorizzata,Grenada
2949,2023-07-10 19:58:06,837.12,prelievo,Allen Wallace,Peace vote key nothing discover.,autorizzata,Puerto Rico
396,2023-04-14 21:20:53,313.15,trasferimento,Michael May,Treat than themselves operation finish.,autorizzata,Australia
4943,2023-08-14 02:01:57,966.11,prelievo,Cassidy Sanders,Star never able require with.,autorizzata,Saint Vincent and the Grenadines
4515,2023-03-13 23:01:01,798.43,trasferimento,Adam Hutchinson,Book information including indicate manager by notice.,autorizzata,Namibia
8022,2023-01-08 11:33:30,758.23,acquisto,Ashley Galloway,Operation into build artist.,autorizzata,New Zealand
1331,2023-06-11 08:30:52,935.66,trasferimento,Samantha Hall,Stage should pressure enter.,autorizzata,Saint Vincent and the Grenadines
9847,2023-08-01 12:25:04,616.96,prelievo,Katie Sutton,Parent pick during.,autorizzata,Costa Rica
5513,2023-01-01 09:07:50,684.56,trasferimento,Kimberly Cook,Indeed person history cause stage industry.,sospetta,Bulgaria
2873,2023-07-07 23:52:48,568.44,trasferimento,Jacqueline Young,Model include rise treat special bar.,autorizzata,Mozambique
881,2023-03-30 12:05:40,844.8,trasferimento,Michael Myers,Great mean hotel night cultural.,autorizzata,Kazakhstan
8062,2023-06-11 02:53:34,805.89,prelievo,David Walton,Decade young participant travel go hair myself idea.,autorizzata,Azerbaijan
9716,2023-07-04 09:55:42,69.77,prelievo,Deanna Lyons,Political anything upon bank similar.,autorizzata,Somalia
8980,2023-05-01 11:43:02,124.22,acquisto,Gabriel Chaney,Authority attorney type strong economic.,autorizzata,Mongolia
7027,2023-06-23 07:14:17,497.3,prelievo,Traci Lee,Per weight buy behind feeling.,autorizzata,Kiribati
2749,2023-01-09 14:18:20,64.99,trasferimento,Richard Harvey,Contain herself second rather economy.,autorizzata,Falkland Islands (Malvinas)
2080,2023-07-28 05:50:53,424.84,acquisto,Shawna Ayers,Go tough blood newspaper.,autorizzata,Gabon
3690,2023-08-05 19:20:14,654.14,acquisto,Alexander Lopez,Claim shoulder official throw particularly resource.,autorizzata,United Arab Emirates
6214,2023-05-26 16:05:24,501.02,acquisto,Mary Clayton,Term truth degree college major action subject.,autorizzata,Peru
1243,2023-03-01 23:18:43,98.11,prelievo,Richard Lee,Animal task material guy wall ball yard miss.,autorizzata,Isle of Man
7229,2023-06-16 01:13:01,984.35,trasferimento,Rose Robbins,Though son go situation.,autorizzata,Reunion
1855,2023-07-09 00:25:09,16.89,acquisto,Fred Jenkins,Notice teach boy lead civil we practice.,autorizzata,British Indian Ocean Territory (Chagos Archipelago)
9183,2023-05-22 01:54:39,718.0,trasferimento,Sara Maxwell,Spend trip bring woman language mention.,autorizzata,Saint Vincent and the Grenadines
673,2023-01-13 14:09:26,834.26,acquisto,Angela Davis,Significant realize modern rich suddenly.,autorizzata,Togo
6386,2023-01-30 22:05:59,749.64,trasferimento,Gregory Wells,Might tell church father game green single.,autorizzata,Benin
7647,2023-02-15 17:50:52,602.69,prelievo,Casey Woods,Firm increase somebody walk mind continue.,autorizzata,Guam
7710,2023-01-07 21:39:03,62.58,acquisto,Mary Evans,Every five federal offer major officer care another.,autorizzata,Cayman Islands
